date,z_activity_steps,z_activity_active_calories,z_activity_resting_hr,z_sleep_total_hours,z_sleep_score,z_sleep_deep_hours,z_hrv_last_night_avg,z_body_battery_charged,z_stress_overall,anomaly_score
2025-08-06,1.4045306998388998,0.9501257094386601,-1.5335570608415605,-0.5324745175791641,0.2300409163574674,-0.23243808236624888,1.4843980774046024,1.5768570561675568,,0.99305276499927
2025-08-07,0.11021881967227187,-0.0826681024922766,-0.764413734968803,0.2279549416614988,0.6933684601689479,0.018846331002668828,-0.05165165325784436,-0.5202838760457535,,0.30867573990875813
2025-08-08,2.7701444457460105,1.6600363788276415,-1.1890880321736943,-1.1853818397419318,-0.5255922865366984,0.6168638118874147,-0.7171011204061937,-0.3391752523431408,,1.1254228959578407
2025-08-09,-1.2863001110765995,-0.2379213561105353,-1.8446184851952399,1.2113863911262304,1.920049719055728,1.6927437880257834,1.0851001892337626,2.466291436917454,,1.4680514345926667
2025-08-10,1.2201857065682697,1.614128340568255,-1.6824245411933298,1.0845940093382356,0.9169153689030628,1.3738897084173411,0.22496848722505194,1.7001068173650393,,1.2271516224473231
2025-08-11,1.1839356651805404,0.053853317456597445,-1.5601279089058941,1.1656903515904422,0.7670645952149258,-0.3326971818386894,0.42357433885336976,0.34141489365117583,,0.7285447815864543
2025-08-12,0.5009778942647586,-0.46746203038084194,-0.4293088584914686,1.0030357048128893,0.7873756318640155,-0.019481709215330028,0.24019548135867128,0.49185327574047905,,0.4924613232660568
2025-08-13,0.8451448113432987,0.3880891715676998,-0.4157828911117613,0.13220430969082517,-1.084609552086187,0.746921080150184,-0.23361377105157052,-0.3348689277669219,,0.522654314346056
2025-08-14,0.25298468442258004,0.34616032544450864,-1.4795264961791945,-0.49985735474051207,0.2527182626043917,1.0946576112763537,0.12895253222869515,0.7236818304071869,,0.5973173871629278
2025-08-15,0.07264290450133665,0.08701257148672271,-1.3962735519706664,0.15126715483197561,0.8925967052290925,2.1164227260184587,0.7889597016070442,1.4013340755331898,,0.8633136738973108
2025-08-16,-0.7826149242867081,0.011985578367954311,-1.9245885024708522,0.8243358113950225,1.5717424391660295,1.2919886889607979,0.44812018230769535,1.173122006322905,,1.0035622666597455
2025-08-17,1.0172116750215916,0.8732530046348389,-2.2664037465803863,0.5733792466835286,1.1928039704494238,1.276985233010797,0.4554183132394391,0.9225938871220096,,1.072256134592752
2025-08-18,-1.205013322311598,-1.3339707353492323,-1.5434638172946933,1.4030266009210481,0.37057730634441166,0.5043089351311301,0.3165348871331479,0.728044142832292,,0.9256174684146943
2025-08-19,1.5776873376061946,1.0722861724908126,-1.1820025748865137,-0.5031698396153779,0.3859026038937932,1.098663335317419,-1.0103629710818458,-0.17322729713839782,,0.8754127665037944
2025-08-20,-0.6954752515546024,-0.07977535476294274,-1.356150286602288,0.4731551884913569,1.2081041622651336,1.2380174600308096,0.2810874532524477,1.665754862426919,,0.8746900024233125
2025-08-21,-0.16351662766598435,-0.5717334241279216,-1.2722439432604096,1.2957302095445704,1.218418993554748,1.156877529176364,1.1044966641620042,-0.023285739882685643,,0.850787891421836
2025-08-22,-0.09079745568522289,-0.839951409647716,-1.1888470888730935,0.12375883137935872,0.6068447892207927,0.7300272970569388,-0.6582977835696971,0.6879047078306034,,0.6158036704079279
2025-08-23,0.27821830963931665,0.5139417137985334,-1.5977642884831125,0.7733919958964537,0.9380617796131517,2.0882568169468976,0.6233856873901434,0.4737056768616907,,0.9108407835786624
2025-08-24,1.4185473749980646,-0.30176759001791625,-1.497249441025437,0.006016491398408778,-1.0588764418389707,1.5401445205857431,0.33453714127208306,0.8267440901752113,,0.8729853864139794
2025-08-25,-0.017550710023861833,-1.2416932538800163,-0.9118379311579552,0.041403013384753225,-0.16603556869290015,1.3911425759372327,-0.9054433885079481,-0.0448073793270071,,0.5899892276139593
2025-08-26,-0.48073435282996335,-1.320671450524623,-0.601887676372386,0.9954811629482271,0.6828083191278616,0.3224749066499465,0.27920778865803897,1.0456927146861439,,0.7161197964746489
2025-08-27,0.10097862563764526,-1.0280407785621195,-1.9067681330805495,0.2787275775458621,-0.6487582134684191,-1.3645539925119479,2.2033789172083926,0.9143181647738822,,1.0556905503486023
2025-08-28,-1.2368046186066355,-1.0351677614814876,-1.5036360777607172,0.4166874353898714,-1.2745571427185531,0.7002966121510048,2.2445528116643527,0.5618638381956399,,1.1216957872460327
2025-08-29,0.0840350053275107,-0.4350966214849424,-1.487533631744413,1.0077756483833555,1.7266606179479234,1.330931274054535,2.366144359118001,-1.1025823444291325,,1.1925949378112266
2025-08-30,0.9485182313602465,-1.0254854501974635,-0.835738340738975,-1.2549271109342728,-0.909687427674746,0.47973059433486004,1.003381051493554,-0.8221566810494301,,0.9099531109729434
2025-08-31,0.04733643683705114,-0.8421630121650908,0.2055067145101085,-1.000836870874719,-2.5423481396654495,-2.1927106055390984,-1.4487680672002794,-0.6528157037831921,,1.1165606938218735
2025-09-01,-1.2543364045099885,-1.1723097024455638,-0.7666630252626486,0.7545327479408438,1.2696798546428292,-0.31949868060669356,0.04961609629884583,1.5197793239490496,,0.8883019794570579
2025-09-02,0.2922404467676137,0.1099148790463458,-1.0557612065392954,0.11206252054125594,1.0394616841985456,1.0479260769646372,0.6365273470778574,0.18987123626733726,,0.560470674675361
2025-09-03,-0.7699198242240548,-0.8846537101691876,-1.3470922006924955,-0.7695196556905829,0.24249704013469495,0.8942844366791584,2.267214561040438,1.0930353503493835,,1.0335270973724995
2025-09-04,2.099034806794529,3.0063068919921876,-1.6361645541716212,-0.13485433458095158,-0.007929054335798212,-1.3775987824279181,2.7075790404751907,-0.767802450089279,,1.4671587393584344
2025-09-05,-1.0200658998053194,-1.2545082905920217,0.6669615866840568,-1.3818554594796892,-1.8378781586904032,-1.658045104608449,-0.011587834524571522,-0.5259317007190693,,1.0446042543879477
2025-09-06,0.035534281127702454,-0.8710634857633727,-0.4356317838780309,-0.4409424900032236,-0.18721073274519776,-1.4756001124750662,2.6210843710092115,0.7360887576427004,,0.8503945018305632
2025-09-07,0.9954657563583692,-0.9405812023746072,-1.1836538525520877,0.49554158257152914,0.43815316174417673,-1.428467264698518,2.3141419658253803,2.0973713988109868,,1.2366720231169568
2025-09-08,0.5724288557558443,0.8656814822749557,-1.1057402030199084,1.3277663171775218,0.2531402057440195,-0.8004096140911189,2.5636111925214813,-1.548212857266858,,1.1296238409814636
2025-09-09,0.5984981614527206,-0.4599314422792474,-0.23875085839969634,0.11145939885670517,-0.36225850219793027,1.4293811512622947,0.6598288790738581,0.4469255598699955,,0.538379244174056
2025-09-10,0.41632707945395536,-0.39324250178349557,-1.7556736419696855,-0.17024063382802876,-0.5723766790859913,-0.026631879900977467,1.4121796217469782,-0.16983025457574322,,0.6145627865431069
2025-09-11,-0.26865267566398365,-0.6928312277984322,0.3737535482590559,-1.5126210081821105,-2.120708583590409,-0.17577338126435674,-0.39258742536831065,0.1784472461452986,,0.7144218870339947
2025-09-12,-0.16124011291541523,-0.6031230264698926,-1.4243570613488523,0.6575369649085293,0.6018788183216505,-0.8236216959912157,1.6262591716386854,1.03191413487152,,0.86624137330822
2025-09-13,0.31843237445225553,1.9981634628226108,-2.539304363545662,0.31998905435472424,-0.1745573532752122,-0.15581026711094437,2.1563769617398116,-1.8694689131854823,,1.191512843810838
2025-09-14,0.9743550295401802,-0.5884877430547792,0.7098316729063641,-1.8822749802181593,-2.1256923508498646,-0.901698961834802,-0.7343718344990956,-1.580700300090852,,1.1871766091242621
2025-09-15,-0.519246892258307,-0.15861394605095055,-0.6632782828461924,-1.8695185614677707,-1.261206437473666,-1.4513396362840751,-0.6274244799603924,-0.26582649210010795,,0.8520568410551828
2025-09-16,2.0746333422043395,0.43622112514708417,-1.889524696000607,-0.24688039508887635,0.3234983196103155,-0.269541289356092,1.398902886161519,0.37806191628347,,0.8771579962315379
2025-09-17,2.156952719359699,1.7865263683508896,1.1781831612241351,-0.7479009244448357,-0.5152474886604341,1.306419423510269,-1.3538751045966124,-2.538956702540364,,1.4480077365859048
2025-09-18,-0.9240354693707983,-1.045428486878875,1.5675722991828605,-1.686622656745823,-0.6934007996513369,-1.331884866928121,-1.1678785720288098,-1.4168481853833124,,1.229208917021242
2025-09-19,0.44917595305454167,-0.6641559624469932,0.3015209897000437,0.7914413438950052,0.541095839836494,0.9923547377817264,-0.5626614647835742,-0.19660311242260933,,0.5623761754901235
2025-09-20,-0.19761391773198336,-1.3872376059068972,1.8714997770572515,-3.5468210159236455,-2.5633584646691174,-0.9741191407213431,-1.8324619092143744,0.5960330883460242,,1.6211431149463293
2025-09-21,2.932744666643438,-0.06959612319162993,1.397174582092228,-0.10183630485140381,0.11319595017956688,-2.089464127718125,0.06584679380324884,-2.179254896495883,,1.1186391806219405
2025-09-22,-0.06912245766476842,-1.3333527595335193,-0.18453249197444602,0.09251757514902996,-0.8711374602884658,1.1192549674458567,-0.714707074912156,-0.5688246297351716,,0.6191811770879267
2025-09-23,-0.548361475550554,-1.1942797152984348,0.19769561945446543,-0.06808127734975337,0.4766598646141606,-0.9919093780375944,0.619586584966583,-0.5852600025503459,,0.5852292397277364
2025-09-24,-0.8863960344192543,-0.659384058148492,0.5930868583633963,-1.1944262415381108,-0.8530872210874059,-0.2078487744990089,-0.010075501721448832,-1.0558197860546228,,0.6825155594789675
2025-09-25,-0.682327826545901,-1.0647983643192203,0.2278535487334995,-1.5614876767234247,-0.9193311060787182,-1.4337357478893507,-0.5228174070879817,-0.8264968575960489,,0.9048560668717681
2025-09-26,-1.7303924284071135,-1.4034021618676127,-0.5962564743307875,0.7579563877441655,0.9736992162983139,-0.05854356232791439,-0.20899049268238676,0.009724665727277268,,0.7173706736731964
2025-09-27,0.16423515061058117,-0.09372397198288404,-0.9784299445614908,0.7668749479864572,0.9759867916148722,-0.794923514189328,0.29301126082811946,0.20396456771938648,,0.53389376868664
2025-09-28,-0.5556609165493959,-0.9233824641365129,1.331120432855506,-1.4197770073939362,-1.2104019022922778,-0.49771339482750176,-0.19237966080616148,-1.3249735564513176,,0.9319261669140761
2025-09-29,-0.1809152613819862,-0.6349403853722437,0.900595946782339,-1.0656383841647785,-0.8512685415688289,0.9588413088631944,-0.4842941867389929,-1.2581972254457545,,0.7918364050397648
2025-09-30,-1.3272595395384696,-0.5031054905677504,-0.21204065721007356,1.597377383671764,0.8610947564812517,0.6012494158685083,-0.027886363815949302,0.1266159559090138,,0.6570786953828476
2025-10-01,-0.504074028613708,-0.5016015922880521,0.18553557505881577,-0.8370923701837216,-0.5131547282756324,-1.212476283363222,-0.560396282314409,-0.042915425170104764,,0.5446557856584582
2025-10-02,1.0232782868318355,0.3711303894490951,-1.3227864440522414,0.7244961850007388,1.1345447558818438,0.7540043901500812,0.8568815096458913,1.8002465636086364,,0.9984210655775456
2025-10-03,1.63958980929758,0.6279696605780812,-1.9142785685857828,-2.288476308866547,-1.9358750463133332,0.24892312519443419,0.3404544642718642,0.5662901902566055,,1.1952321466705285
2025-10-04,0.5255488929968382,0.0871173560743971,-0.48556395842730166,-0.31041972525452866,0.34047779321301186,-0.6712696664041921,0.9657789904854924,1.069012969416626,,0.5568986690340485
2025-10-05,1.7025719177020313,-0.3813937684781507,-0.07525996611745506,0.1543508773068675,0.8046757218006753,-0.23168037913616188,0.20663432925657602,-0.41998242190313256,,0.4970686727126313
2025-10-06,-1.4623744217186796,-0.9315485800277463,-0.4257807019384594,0.9188654320647703,1.2076644893744701,2.44123021020813,0.45048371336555204,-0.050911126470584024,,0.986107334396049
2025-10-07,-0.5423954087171523,-1.0301047791428077,-1.1292601981734736,0.40983651002831584,0.9567262775848652,-1.0994206183121695,0.7983862015302017,0.7478537467469843,,0.8392479675294964
2025-10-08,2.5213666899161415,2.522566489200116,-1.0842857905901648,1.4976475993498843,1.1838613118151786,0.40837531104829555,-0.12325687215339656,-0.7364115378429793,,1.2597214502395195
2025-10-09,0.7007219242410463,2.0691490894435685,-0.6825760780738839,-0.2495371535960138,-0.7301179608307065,0.3517323271099044,-0.774196090162486,-0.7444374846916174,,0.7878085135186533
2025-10-10,-0.2033927867099575,0.6070353447929137,0.0,0.16455428856641696,0.08554948054485081,-0.012839374290376838,-0.6108349561050782,-0.8745733546179225,,0.3198474482034396
2025-10-11,-1.1078270454289973,-0.5255883576877859,0.73282810879296,-0.5744515367966814,-0.021515543732352285,-0.6890672283240196,-1.1510791476663254,-1.2746468385227847,,0.7596254758689882
2025-10-12,-0.7612872668280333,-0.8670211231526691,1.028302487379763,-1.748787909644239,-1.2249440374233227,-0.027260692852730778,-1.1906286766347554,-0.4304378537492423,,0.9098337559580945
2025-10-13,-1.8686751651185298,-1.3336133341803893,-0.8677614206673431,0.6333334087367966,0.5679727456327978,-0.5285968235794278,0.5498980470279436,0.3099990535244502,,0.8324812498084597
2025-10-14,-0.7435853449816265,-0.9309120388534095,1.0222681304331658,,,,,-2.8719253080951543,,1.392172705590839
2025-10-15,-0.3531075739151463,0.22780280843538753,-1.1976536137907128,0.6963041474288335,1.1597450104204545,1.1006096005610122,0.23523168153183974,1.4177355671153193,,0.7985237503998383
2025-10-16,-1.1199375514216665,-1.0482203024477104,-0.8795600147036581,1.0797961405905159,0.7684648571153475,1.002475905233089,-0.21928802999010372,0.3893057284647605,,0.8133810662458565
2025-10-17,-0.9186526522184026,-0.9352756103344171,-0.8217152835843292,0.3335189687079945,0.7902363765428717,1.8165223743678303,-0.6952163610754689,0.3941505725447851,,0.8381610249220124
2025-10-18,-0.05988024251644708,0.14339735631951392,0.0,-1.4538018352782964,-1.0574209468504496,-1.5355213927402427,-0.5997696452649439,-0.6098178669560821,,0.682451160740747
2025-10-19,-0.36906311592429003,0.20042032214429026,1.1524857162829314,1.2838604277988888,0.5621136244168904,-0.6690727934447094,-1.2851445868994973,-0.3592982267283564,,0.7351823517049817
2025-10-20,-0.2627279496674933,-0.044198587112093804,1.2318449011402453,-1.2893840660555893,-1.3750156306895331,-0.4793113165753051,-1.4713658760584964,-1.1210581597831903,,0.9093633108852432
2025-10-21,-0.36245990574876197,0.49734282504402694,0.8802184630388703,0.31600398949717745,0.4235080680565938,-0.4315193604112186,-1.2223901521761664,-0.716056399170741,,0.6061873953929445
2025-10-22,1.5125370909805593,1.677054626507394,1.5972319371356118,1.412317303816644,0.2539569165918619,0.4221067683605526,-2.331830419994842,-0.7916405609958473,,1.2498344530479142
2025-10-23,0.28370443091815944,1.4672080407918626,0.379004188472856,1.1299927042536417,1.092125243417742,-0.5019237937474251,-0.30111971995443193,0.7166906572375544,,0.7339710973492092
2025-10-24,0.47966271708648744,0.48116660552862067,1.1617640156731401,0.17513410240465438,0.25771844561833535,-0.283045173264218,-1.2281775802905353,-0.14158549526406303,,0.5260317668912567
2025-10-25,-0.33612152731038575,-0.8561219518852047,0.7421423002352613,0.26958929541244814,0.2821424874634471,0.16378141383736075,-1.0367521327779796,-0.420379973256455,,0.5133788852723178
2025-10-26,-0.6905876645997628,-0.7760411554604489,1.0682360587218669,-0.9155466404053634,-0.6308483645757484,0.2896806730025273,-1.227706885880533,-0.820998785267955,,0.8024557784892757
2025-10-27,-0.8978546834214765,-1.0045271895622916,-0.13209412098590395,0.7529881613275005,1.2227814306128468,0.12120227367279432,0.8110091368357001,1.0092503082354856,,0.7439634130817498
2025-10-28,-1.3686661752331388,-1.1606928151262315,-0.47881886517450145,-0.3595139957458158,0.20966810632604482,-0.4362060272537284,0.1360827634879544,0.5758402506104282,,0.5906861248697304
2025-10-29,-0.05744534530916674,-0.3688083780070794,-0.43325276048621886,-1.1177946134844534,-0.7508042738051273,0.548690078714219,-0.26721110288806293,-0.395728793971052,,0.49246691833317247
2025-10-30,-0.044134601114767,-0.43206620097041754,0.7877620563968286,1.1471001217903702,0.5005201864132208,0.2841998206496702,-0.631704815103347,0.0719343645676074,,0.4874277708757786
2025-10-31,-1.3284834392756322,-1.0356060177484436,1.513542080025823,1.0043270869316034,0.5296763555685948,0.235243923181432,-0.6088593549030374,-0.41396108818471844,,0.8337124182274106
2025-11-01,-1.4556973988899764,-1.0702727049940597,1.7551473313758947,0.05026198625830708,-0.38930762830871807,-1.390996399669463,-0.6932062673193095,-0.949218948211568,,0.9692635831284121
2025-11-02,-1.328966044789789,-0.9428247610418965,-0.26716647100454494,0.06450268961787149,0.46156585107984927,-0.2198990163407483,-0.6400471269996654,0.014731546510980143,,0.49246293842316813
2025-11-03,-1.1812544415290254,-0.8696417423730063,1.3185756277827927,0.363694070276709,0.10722011794726845,-0.10431108484968586,-1.3388032532921899,-1.068773371852905,,0.7940342137379479
2025-11-04,-0.9954586948631492,-0.8450007442432134,0.4660868055590502,1.333648264350736,0.9452098482813381,2.095504135606279,-1.1109417962473516,-0.19580760693569185,,0.9984572370108512
2025-11-05,-0.8454282973220786,-0.7697913845126374,1.2009419504730203,1.1310082785747841,0.7954863302677134,-0.3888462826012907,0.24980188631420946,-0.03991384238753044,,0.6776522815566581
2025-11-06,-0.41467107965630956,-0.4680573489810942,1.5092181848715254,-0.5200054813622,-1.1103755309343604,-1.6317900689919855,-0.953246282716611,-1.409944139380313,,1.0021635146117998
2025-11-07,0.6217010782193801,0.7674775232548041,2.124989973439209,-0.18124286790655067,-0.3803071639370947,0.23095156900460773,-1.6144120966532178,-1.717203973374357,,0.9547857807236526
2025-11-08,1.2839028934944567,-0.03367601749552047,1.9397019991387614,-0.403987775644561,-0.6907902694850824,-0.891242427911447,-0.9669919333885837,-1.367840263921487,,0.9472666975599875
2025-11-09,-0.894278569500883,-0.651920040941055,-0.3728168724142776,-0.9037272913028156,-0.15582736315262105,0.9552086940305301,1.9196899707053345,0.7892934973615431,,0.8303452874261325
2025-11-10,0.6403969391784347,0.8501882319468014,0.38465462908104575,0.2601296915863639,0.531929868684927,-0.29867494120959287,1.2823566044594419,1.076917124391038,,0.6656560038172057
2025-11-11,0.7979865341491974,1.0709324677567473,-0.35913316206064566,0.3570407644107294,1.0427292448612346,0.04495312228113119,1.4986852612332586,1.2383851675997195,,0.801230715544083
2025-11-12,0.6700293585875678,1.8459290918020042,-1.162184689363247,0.64598891332728,1.6767933557274095,1.0158455604928145,1.0510571443655496,1.252317349880751,,1.165018182943328
2025-11-13,1.37102032312179,1.485509308263538,-0.7264725064947007,0.1578267947524995,0.27717963616901814,1.3735564041906354,-0.6739622716455186,0.2804150752424294,,0.7932427899850162
2025-11-14,0.6713510947201689,1.7719922058769881,0.3879301570191748,-1.3470219685374778,-0.7998687153060001,-1.2424758289563314,-0.2736254962906597,0.3675579455723999,,0.8577279265349
2025-11-15,1.5612552398496333,1.511934942991251,-0.5093144817585374,-1.0112283077649227,-0.9290499205120916,0.8809382558651284,-0.0615457454896668,0.9322527959747384,,0.9246899612757462
2025-11-16,-0.12803242830249933,-0.32665299131407693,-0.1394062507745871,-1.742066942004019,-1.5516318029099343,2.230522872164308,1.172334867238125,0.3191078637532074,,0.9512195023075947
2025-11-17,0.0919116747739551,0.35146736940788675,-1.487464835375726,-0.6535102009966332,-0.7207236830024496,1.578775194592381,0.45089802586081734,1.731127644507676,,0.8832348285646907
2025-11-18,0.9295407720657269,1.3218371555006059,-1.3801726697321146,-0.3863771996084132,0.3543463013476484,-1.1455528879968473,1.8686902507403407,1.8163791106647287,,1.1503620434570532
2025-11-19,0.5978974988774147,0.9886166954433718,-0.8853381479590821,0.58057258115882,1.6800923977160813,0.44806463826557963,2.348289675541878,1.7761161583145548,,1.1631234741595977
2025-11-20,-0.13832539808282945,1.0219990173034381,-1.6169852736566417,0.16344596228506372,1.196722875376812,0.9867712982112994,2.1941928953041754,0.6794034556224374,,0.9997307719803371
2025-11-21,1.286760457028734,1.2534821670527951,0.4744619639667182,-1.8901603777420914,-2.8784916685157027,-1.2929821780957746,-1.065346345516909,-1.6390384157254687,,1.4725904467055242
2025-11-22,-0.9382094413813201,0.47937085407856017,0.8423780871542605,-1.622749533237383,-2.2402724163385552,-1.7963504902246812,-0.7372741957449294,-0.3525274840041982,,1.126141562770486
2025-11-23,1.1225820984647124,0.2065562902334163,-1.149568358520477,-1.2434863099687938,-0.7863794165984909,0.10748588670530254,1.4291587927667717,0.6969677937868836,,0.842773118380606
2025-11-24,-0.11948019356405451,1.5103689189070555,-0.7103669460514925,-1.9242801572889887,-1.6428595485973667,0.10482372797460107,-0.5194684656415983,-0.2604620661515936,,0.8490137530220938
2025-11-25,0.27758545060791995,-0.3073946605656247,-0.6677420600760543,0.5711563577759694,0.9528530120336947,0.1576760277937276,0.5483943352198372,1.09409283722409,,0.5721118426621148
2025-11-26,-1.008740259084836,-0.8171194650154702,1.2431685186455959,-1.9273474655261966,-1.9290167098447315,-0.6090243680249848,0.02396889038582082,0.4128230500958248,,0.9964010908279326
2025-11-27,-0.40839934873746614,-0.7847592086311347,-0.36054745313993825,-1.0635866871685067,-1.2747268454805962,-0.9482613339398558,-1.4400032055906364,-0.10297130404941496,,0.7979069233421936
2025-11-28,-0.07293193190029396,-0.19058058089413255,-1.1617640156731355,1.2690149526971348,1.5865964763870999,0.7724686523931187,1.1353134485791692,0.006070050712031984,,0.7743425136545146
2025-11-29,-0.053423302322679646,-0.7070002745860522,-0.34645964918494476,0.6220406132871514,0.663825527386247,1.8080620951481385,-0.7450719873347762,0.12747106495266994,,0.6341693142753324
2025-11-30,-1.1340734478501773,-1.2458648697332637,-1.7688963361541525,-0.5554599180086827,0.0941773947697339,-0.6774085769281546,0.6955648524533222,0.7494591127279449,,0.865113063578179
2025-12-01,-0.4164276731427651,-0.775544134363817,-0.9423447144651238,0.7369589762587774,-1.1001156624286752,-0.14533612423272851,0.008958865120834313,1.2060618770618794,,0.6664685033843251
2025-12-02,-0.044338435298441385,-0.23090623096968083,0.932746656960555,-1.0699318142466763,-1.1476819962731097,-1.201227735048347,-1.7353279592003605,-1.2927858509354417,,0.9568683348665765
2025-12-03,-1.5427661711291953,-1.1127721883395572,-0.18161812662367624,1.2987335214947413,0.6700750514354583,-0.4653442658842167,-0.613212466464476,1.1312818348643008,,0.8769754532794527
